Customer ID,frequency,monetary,last_purchase,distinct_products,recency_days,will_return_90d
13018,20,6096.82,2011-09-08 12:01:00,280,2,1
13019,2,449.1,2010-11-25 14:56:00,16,288,0
13021,8,2192.66,2011-06-26 11:53:00,81,76,1
13022,1,65.3,2010-10-06 10:50:00,5,339,0
13023,1,336.4,2011-08-02 09:34:00,20,39,1
13026,3,604.2,2011-09-08 10:01:00,13,2,1
13027,9,9912.0,2011-08-18 09:39:00,6,23,0
13029,3,1105.3,2011-07-24 11:37:00,8,48,1
13030,1,402.36,2010-12-06 14:31:00,50,277,1
13031,2,1146.46,2010-10-28 15:34:00,118,316,0
13032,2,1071.48,2010-11-12 12:49:00,74,302,1
13033,2,220.55,2010-12-17 14:23:00,12,266,0
13034,2,279.91,2010-12-05 14:52:00,16,278,1
13035,2,775.32,2011-03-24 09:21:00,22,170,1
13037,4,1035.3700000000001,2011-07-24 15:46:00,48,47,0
13038,2,591.76,2011-06-09 10:31:00,22,93,1
13041,1,192.05,2010-09-15 11:44:00,11,360,0
13043,1,516.42,2011-03-11 14:52:00,13,182,0
13044,1,560.47,2011-02-21 15:20:00,33,200,0
13045,2,483.48,2011-09-01 15:04:00,27,8,0
13046,1,197.72,2011-03-18 15:43:00,14,175,1
13047,10,3314.26,2011-08-04 17:58:00,105,36,1
13048,4,1724.23,2011-08-18 11:23:00,76,23,1
13049,3,905.34,2011-01-25 16:33:00,12,227,1
13050,19,6604.1900000000005,2011-08-25 14:21:00,337,15,1
13052,3,1061.1000000000001,2011-05-11 14:12:00,61,121,0
13055,2,1451.56,2011-05-10 08:58:00,99,123,1
13058,1,47.550000000000004,2011-07-11 12:01:00,3,61,1
13059,3,384.8,2011-04-04 10:40:00,18,159,0
13060,1,307.53000000000003,2011-03-31 11:37:00,15,163,0
13062,1,346.98,2011-06-01 15:12:00,11,100,0
13064,2,659.25,2011-07-10 11:34:00,31,62,1
13065,3,657.01,2010-12-01 16:52:00,36,282,0
13067,2,393.05,2010-10-26 12:15:00,13,319,1
13068,1,165.0,2011-01-24 08:20:00,1,229,1
13069,26,5808.1900000000005,2011-09-01 11:48:00,384,9,1
13070,1,228.8,2011-05-31 13:45:00,9,101,0
13072,1,177.15,2011-03-18 08:12:00,7,176,0
13073,2,418.08,2010-10-24 14:06:00,25,320,0
13075,1,919.61,2011-08-02 10:19:00,22,39,0
13077,5,1075.52,2011-02-22 16:19:00,92,199,1
13078,22,11925.130000000001,2011-08-25 10:16:00,101,16,1
13079,3,258.58000000000004,2011-09-09 15:25:00,11,0,1
13080,2,119.97999999999999,2011-06-13 14:59:00,10,88,0
13081,14,26709.12,2011-07-19 11:47:00,484,53,1
13082,11,4048.63,2011-08-05 16:16:00,63,35,0
13083,1,91.67999999999999,2010-10-10 13:38:00,4,334,1
13085,2,416.08,2011-07-05 12:11:00,17,67,0
13086,1,439.33000000000004,2010-11-22 10:28:00,47,292,0
13088,1,236.11,2010-10-18 15:35:00,19,326,0
13089,100,60604.28,2011-09-01 11:33:00,599,9,1
13090,15,8022.17,2011-07-26 14:51:00,74,45,1
13092,5,570.2,2011-05-12 10:22:00,15,121,1
13093,25,28480.33,2011-03-09 12:14:00,143,185,0
13094,11,1827.8400000000001,2011-08-02 12:35:00,5,39,1
13096,1,419.7000000000001,2010-11-10 14:08:00,1,303,0
13097,11,6152.02,2011-08-09 12:07:00,210,32,1
13098,18,15169.46,2011-09-06 15:34:00,110,3,1
13099,1,207.36,2011-09-01 17:40:00,1,8,0
13101,1,101.19,2011-04-19 14:37:00,8,143,0
13102,25,7301.67,2011-07-29 12:03:00,136,43,1
13103,1,342.36,2010-09-28 11:48:00,19,347,1
13104,4,708.84,2011-07-29 15:25:00,5,42,1
13105,1,72.0,2010-09-29 13:41:00,1,345,0
13106,2,603.46,2011-07-29 15:12:00,15,42,0
13107,4,2352.08,2011-06-17 08:57:00,75,85,1
13108,2,748.46,2010-12-02 10:35:00,27,282,0
13109,1,369.85,2011-07-05 14:56:00,24,66,1
13110,6,1563.3400000000001,2011-07-25 16:20:00,100,46,1
13113,26,13014.61,2011-08-18 10:10:00,103,23,1
13115,3,2289.9700000000003,2011-06-08 16:15:00,107,93,1
13116,1,501.14,2011-07-24 14:33:00,30,47,0
13117,10,1348.72,2011-08-10 10:09:00,76,31,1
13118,7,2017.3,2011-05-15 13:22:00,85,117,1
13120,1,30.6,2011-04-15 10:19:00,1,148,0
13121,1,283.73,2011-03-15 16:47:00,50,178,0
13122,2,922.39,2011-09-06 15:53:00,54,3,0
13124,3,3401.8,2011-04-01 14:58:00,163,161,1
13126,7,1663.75,2011-03-31 16:40:00,82,162,1
13129,1,124.5,2010-09-13 13:47:00,7,361,0
13130,1,64.0,2011-09-06 15:30:00,2,3,0
13131,2,1171.79,2011-06-05 10:54:00,43,97,1
13132,1,77.3,2011-03-23 12:44:00,3,171,0
13133,2,109.8,2011-03-11 10:31:00,7,183,0
13134,5,1567.39,2011-06-09 11:37:00,61,93,1
13135,1,3096.0,2011-05-27 10:52:00,1,106,0
13136,7,2610.11,2011-07-20 12:01:00,103,52,1
13137,11,4915.06,2011-09-08 12:42:00,460,2,1
13138,4,801.07,2011-07-29 13:34:00,33,42,1
13139,4,4848.9800000000005,2011-08-22 10:04:00,128,19,1
13140,4,802.62,2011-08-23 15:33:00,61,17,0
13141,8,3319.12,2011-05-09 15:33:00,158,123,1
13144,2,135.35,2011-01-11 11:15:00,6,242,0
13145,4,805.72,2011-09-09 10:10:00,5,1,1
13147,1,118.8,2011-09-01 12:28:00,1,9,1
13148,15,4274.86,2011-07-29 08:30:00,256,43,1
13149,3,1132.6200000000001,2011-08-25 13:40:00,58,15,1
13151,1,1257.8700000000001,2011-02-17 12:29:00,73,205,0
13152,2,461.13000000000005,2010-10-18 13:44:00,27,326,0
13154,1,611.86,2010-11-05 16:00:00,25,308,0
13155,3,732.22,2011-01-17 11:21:00,62,236,1
13156,1,346.94,2010-11-19 13:09:00,19,294,0
13157,4,1773.56,2011-07-21 14:34:00,59,50,1
13158,5,1508.18,2011-09-06 11:58:00,70,4,0
13159,2,843.09,2011-08-25 15:12:00,75,15,1
13161,1,112.75,2011-01-30 14:03:00,8,222,0
13162,5,1997.47,2011-08-09 15:59:00,82,31,0
13165,2,784.32,2010-12-23 14:06:00,20,260,1
13166,2,875.93,2011-03-01 15:16:00,55,192,0
13167,3,751.37,2011-08-01 12:12:00,46,40,1
13168,3,953.0600000000001,2011-05-24 13:56:00,94,108,1
13169,1,505.2,2011-04-01 14:24:00,6,161,1
13171,1,140.35,2011-02-13 14:16:00,23,208,1
13172,1,69.6,2010-11-04 15:10:00,1,309,0
13173,2,539.8100000000001,2010-12-07 14:30:00,50,276,1
13174,5,3363.32,2011-01-27 15:36:00,312,225,1
13177,1,229.75,2010-10-05 10:35:00,13,340,1
13178,10,5607.43,2011-07-29 13:37:00,90,42,1
13181,1,359.69,2010-11-23 15:05:00,19,290,0
13183,8,3714.1600000000003,2011-08-30 16:53:00,56,10,1
13184,9,1472.1,2011-08-01 11:12:00,122,40,1
13185,1,71.4,2011-03-17 11:56:00,1,177,0
13186,2,1301.94,2011-09-07 11:46:00,57,3,1
13187,1,236.02,2011-01-06 18:57:00,37,246,0
13189,1,127.0,2011-08-16 13:12:00,18,24,1
13192,2,911.94,2011-09-05 14:13:00,57,4,0
13194,2,472.78,2011-07-27 09:01:00,10,45,0
13195,1,136.73,2010-10-21 13:07:00,43,323,0
13196,2,1159.31,2011-03-22 14:24:00,62,171,1
13198,7,4582.17,2011-08-11 12:48:00,248,30,1
13199,31,6597.1,2011-09-08 14:53:00,35,1,1
13200,1,319.32,2011-08-05 14:50:00,14,35,1
13202,2,358.67,2010-11-10 16:24:00,17,303,0
13203,4,1086.38,2011-08-11 10:29:00,60,30,1
13205,1,2803.2,2010-09-22 16:26:00,1,352,0
13206,1,313.2,2010-11-04 16:50:00,5,309,0
13207,2,268.92,2011-07-12 11:35:00,5,60,1
13208,5,1232.18,2011-07-07 14:18:00,131,64,1
13209,5,4156.08,2011-08-03 12:10:00,200,38,1
13210,1,353.48,2011-09-07 08:18:00,22,3,0
13211,4,1421.99,2011-09-05 17:36:00,47,4,1
13213,8,2679.87,2011-08-03 13:06:00,117,37,1
13214,2,871.31,2010-10-18 10:00:00,59,327,0
13215,1,81.6,2010-11-02 18:26:00,1,311,0
13216,1,333.74,2011-03-17 12:18:00,5,177,0
13217,3,533.98,2011-08-09 15:32:00,3,31,0
13218,1,62.64,2011-08-04 16:59:00,5,36,0
13220,3,726.49,2011-06-07 11:10:00,15,95,1
13221,2,847.41,2011-04-13 16:58:00,62,149,0
13223,3,364.8,2011-05-23 13:03:00,5,109,0
13224,1,1212.26,2011-07-11 14:10:00,42,60,1
13225,7,5895.9800000000005,2011-07-19 16:36:00,18,52,1
13226,2,312.46,2011-03-11 14:35:00,28,182,0
13227,1,257.7,2011-05-22 11:47:00,9,111,0
13229,1,160.95,2011-04-28 12:07:00,10,135,0
13230,17,3516.15,2011-07-24 16:18:00,425,47,1
13232,5,1019.05,2011-09-02 13:18:00,129,7,1
13233,2,584.95,2011-01-07 14:49:00,33,245,1
13235,1,1031.07,2011-05-11 17:13:00,53,121,0
13236,1,439.23,2011-08-25 08:58:00,21,16,1
13237,1,643.0,2010-11-17 10:07:00,24,297,0
13238,3,507.75,2011-06-29 12:12:00,19,73,1
13239,2,665.76,2011-03-23 10:25:00,32,171,0
13240,5,1206.32,2011-09-04 14:08:00,132,5,0
13241,1,112.53,2010-10-24 11:17:00,40,321,0
13242,4,309.40000000000003,2011-08-19 12:53:00,12,21,0
13243,4,968.76,2011-05-20 13:14:00,126,112,0
13244,1,121.74000000000001,2011-09-08 11:46:00,27,2,0
13245,1,558.72,2010-10-03 14:03:00,29,341,1
13246,9,3071.57,2011-06-16 12:51:00,199,85,1
13248,2,465.68,2011-08-07 12:40:00,25,34,0
13249,4,965.0899999999999,2011-09-08 13:26:00,21,1,0
13251,1,252.68,2010-11-02 13:20:00,25,311,0
13252,1,52.4,2010-11-10 16:00:00,2,303,0
13253,3,1976.72,2011-07-06 10:09:00,48,66,0
13254,1,51.41,2010-11-28 15:42:00,4,285,0
13255,1,225.7,2010-12-01 11:58:00,6,283,1
13257,1,149.75,2010-09-29 14:58:00,7,345,0
13258,3,535.47,2011-05-18 13:11:00,14,114,1
13259,2,314.05,2010-11-07 10:56:00,61,307,1
13261,2,944.1,2011-03-16 12:22:00,8,178,0
13262,2,341.04,2011-03-21 15:06:00,24,172,0
13263,27,6094.06,2011-08-23 17:31:00,434,17,1
13264,1,722.5600000000001,2010-09-23 12:42:00,38,352,0
13265,3,1450.66,2011-06-09 09:28:00,44,93,1
13266,10,3043.1,2011-08-19 09:35:00,74,22,1
13267,23,5247.78,2011-09-08 15:36:00,88,1,1
13268,6,2117.81,2011-06-23 11:38:00,206,79,1
13269,11,4120.96,2011-08-22 12:10:00,147,19,1
13270,1,590.0,2010-12-08 14:53:00,1,275,0
13273,1,138.98,2011-08-18 14:02:00,16,22,0
13274,1,360.85,2010-10-26 13:48:00,19,318,0
13275,1,61.5,2010-11-21 12:09:00,4,293,0
13276,2,842.53,2011-09-01 10:03:00,103,9,1
13277,3,237.3,2011-08-15 14:50:00,6,25,1
13278,1,258.51,2010-11-05 11:42:00,19,309,1
13280,6,1814.83,2011-08-09 13:14:00,145,31,0
13281,1,350.85,2010-09-26 16:03:00,22,348,0
13282,3,954.15,2011-06-30 13:17:00,28,71,1
13283,1,25.5,2011-06-07 12:39:00,2,95,1
13284,1,201.19,2011-01-13 09:23:00,13,240,0
13285,3,1970.1,2011-07-01 14:53:00,122,70,1
13288,1,75.0,2010-09-22 16:32:00,1,352,0
13290,1,208.63,2010-09-27 16:29:00,1,347,0
13291,4,820.18,2011-07-07 10:36:00,82,65,0
13292,2,320.79,2011-02-28 15:00:00,19,193,1
13293,2,335.35,2010-11-12 13:28:00,15,301,0
13294,2,873.74,2011-06-03 08:54:00,48,99,0
13295,3,795.47,2010-12-15 11:21:00,41,269,0
13296,2,214.42000000000002,2011-07-25 13:46:00,15,46,0
13297,2,1622.2,2010-11-19 13:49:00,26,294,1
13299,2,867.52,2011-03-16 12:55:00,40,177,0
13300,2,970.53,2011-06-23 13:09:00,35,78,0
13301,4,618.09,2011-08-28 11:25:00,75,13,0
13302,1,63.75,2011-07-07 17:56:00,1,64,0
13303,1,61.72,2010-11-04 14:55:00,4,309,0
13304,1,300.42,2010-12-23 14:35:00,21,260,0
13305,11,1818.05,2011-09-08 10:02:00,53,2,1
13306,1,53.65,2010-10-05 14:55:00,4,339,0
13307,1,15.0,2011-08-11 17:14:00,1,29,0
13308,1,814.95,2011-05-20 13:13:00,26,112,1
13309,3,796.22,2011-05-17 12:44:00,59,116,1
13310,4,1226.82,2011-05-17 13:26:00,65,115,1
13311,1,490.11,2011-07-12 14:26:00,24,59,1
13312,1,124.75,2010-09-14 14:36:00,5,360,0
13313,3,918.34,2011-07-21 18:19:00,32,50,1
13316,6,7533.78,2011-07-31 11:48:00,78,41,1
13317,10,3121.641,2011-05-25 10:35:00,115,108,1
13319,30,10967.210000000001,2011-09-09 10:24:00,194,1,1
13320,4,1353.95,2011-08-25 12:10:00,74,16,1
13324,11,5341.44,2011-05-20 14:06:00,20,112,1
13326,1,281.76,2010-10-03 16:00:00,13,341,0
13327,9,3908.0,2011-08-19 11:55:00,75,22,1
13328,1,1308.48,2011-01-27 15:22:00,17,225,0
13329,4,3334.92,2010-12-08 10:11:00,37,276,1
13330,4,1577.03,2011-09-08 12:27:00,53,2,0
13331,1,262.4,2010-11-03 08:04:00,12,311,0
13333,1,151.86,2010-10-24 13:24:00,6,320,0
13334,2,2708.59,2011-06-02 11:33:00,176,100,1
13338,1,487.02,2011-07-05 09:06:00,19,67,0
13339,1,860.12,2011-05-23 08:31:00,54,110,0
13340,6,10122.06,2011-08-26 09:55:00,118,15,1
13341,1,775.85,2011-03-24 09:50:00,42,170,0
13343,1,353.43,2011-06-15 12:24:00,19,87,0
13344,1,1656.15,2011-03-07 10:28:00,68,187,1
13345,1,389.5,2011-02-25 09:01:00,20,197,0
13355,1,674.7,2011-08-09 14:48:00,32,31,0
13357,1,609.4,2011-03-27 13:56:00,85,166,0
13358,1,439.03000000000003,2011-03-16 11:52:00,29,178,0
13359,1,603.75,2010-11-01 15:05:00,33,312,1
13360,1,471.34,2010-10-04 12:37:00,23,341,0
13362,5,3884.86,2011-04-08 08:21:00,161,155,1
13363,1,731.36,2010-10-26 11:07:00,42,319,1
13365,1,700.6,2011-05-06 12:00:00,39,127,1
13367,1,510.2,2010-10-04 10:00:00,20,341,0
13368,4,1121.5,2011-03-28 09:59:00,45,166,0
13369,1,308.28000000000003,2010-12-09 11:30:00,14,275,0
13370,1,754.87,2010-12-03 10:26:00,39,281,0
13373,3,4175.67,2011-07-04 12:19:00,167,68,1
13374,2,422.8,2010-10-21 10:04:00,17,324,0
13375,1,1013.58,2010-09-21 08:12:00,34,354,1
13376,3,1019.76,2011-09-01 16:16:00,45,8,0
13377,1,737.56,2010-11-08 12:20:00,42,306,0
13379,1,136.29,2011-07-26 12:26:00,13,46,1
13380,1,62.4,2010-10-03 10:18:00,3,342,0
13381,6,3942.48,2011-08-18 13:47:00,95,22,1
13382,2,731.9300000000001,2011-03-04 10:03:00,44,190,0
13384,4,2361.35,2011-08-03 09:40:00,92,38,1
13385,1,534.57,2011-01-14 09:52:00,35,239,0
13386,2,835.46,2010-10-21 12:52:00,24,323,0
13387,1,186.94,2010-10-18 14:07:00,71,326,0
13388,2,677.1,2011-07-31 12:52:00,35,40,0
13389,1,257.89,2011-04-21 12:12:00,18,142,1
13391,1,59.8,2011-05-20 10:50:00,1,113,0
13394,8,2559.9700000000003,2011-08-16 09:25:00,119,25,1
13395,3,1180.23,2011-06-07 15:04:00,77,94,0
13396,1,387.27000000000004,2011-01-24 13:37:00,15,228,1
13397,5,1536.5900000000001,2011-08-21 11:29:00,32,20,1
13398,2,670.34,2011-05-31 13:17:00,37,101,0
13402,2,621.23,2011-08-04 15:51:00,32,36,0
13403,1,75.9,2010-11-17 11:38:00,3,297,1
13404,1,217.81,2011-05-11 11:57:00,9,122,1
13405,2,557.45,2011-05-19 16:31:00,24,113,1
13406,1,428.76,2010-10-08 14:44:00,7,336,0
13408,50,21865.9,2011-09-01 10:38:00,192,9,1
13410,5,1061.02,2011-06-05 15:52:00,15,96,1
13411,1,213.55,2011-08-24 13:57:00,17,16,0
13414,3,1390.5,2011-07-29 11:45:00,23,43,0
13417,1,236.0,2011-05-18 16:26:00,10,114,1
13418,20,6681.42,2011-09-02 09:43:00,241,8,1
13420,2,159.85,2011-07-13 08:48:00,8,59,0
13421,2,1523.0,2011-02-22 15:46:00,80,199,1
13423,1,217.03,2010-10-07 09:02:00,12,338,0
13424,1,572.77,2010-09-16 10:49:00,40,359,0
13425,3,1624.21,2011-08-23 17:13:00,66,17,0
13426,9,2659.06,2011-06-10 09:23:00,81,92,1
13427,2,464.86,2011-08-11 12:53:00,19,29,1
13431,3,1251.09,2010-10-29 14:09:00,45,315,1
13434,2,489.36,2011-09-04 10:35:00,9,6,1
13435,4,1401.71,2011-08-21 13:43:00,56,19,1
13437,4,2173.6,2011-09-01 18:20:00,108,8,1
13439,2,702.33,2011-03-29 14:20:00,105,164,0
13440,7,1295.25,2010-10-12 13:11:00,49,332,0
13441,2,720.9,2011-09-09 09:38:00,33,1,0
13443,1,196.24,2010-09-17 12:31:00,33,358,0
13444,1,483.79,2010-11-30 13:02:00,40,283,0
13446,1,287.68,2010-10-05 18:51:00,15,339,0
13448,7,3911.9,2011-05-05 11:53:00,153,128,1
13450,5,1722.0,2011-08-07 10:24:00,21,34,1
13451,6,3247.67,2011-08-05 16:43:00,338,35,1
13452,2,590.0,2011-03-25 14:19:00,1,168,0
13453,3,781.69,2011-06-27 09:34:00,33,75,0
13455,2,932.7900000000001,2010-12-08 13:11:00,38,275,1
13456,3,855.0600000000001,2011-07-07 13:52:00,18,64,1
13458,12,9991.12,2011-09-01 12:46:00,258,9,1
13461,3,1331.8,2011-07-24 11:32:00,16,48,1
13462,2,627.39,2011-04-01 11:20:00,36,162,0
13464,2,1708.8,2010-11-10 12:24:00,72,304,1
13465,1,319.62,2010-09-19 15:13:00,13,355,0
13466,2,484.6,2011-06-08 16:39:00,25,93,0
13468,40,6608.16,2011-09-08 10:52:00,198,2,1
13470,2,165.0,2011-09-01 14:57:00,7,8,0
13473,1,241.26,2011-01-11 08:45:00,12,242,1
13474,2,295.99,2011-04-17 13:53:00,63,145,0
13475,4,1431.78,2011-06-01 13:52:00,64,100,0
13476,3,1517.07,2011-06-14 12:00:00,67,88,0
13477,4,899.55,2011-07-24 13:17:00,38,47,1
13479,3,464.01,2011-05-23 10:45:00,21,110,0
13480,1,133.88,2010-10-19 11:53:00,10,326,0
13481,5,1812.28,2011-08-23 13:28:00,91,17,1
13482,1,184.64000000000001,2011-04-21 17:03:00,11,141,0
13484,2,624.94,2011-04-12 16:30:00,27,150,0
13485,6,1461.99,2011-04-20 13:58:00,56,142,0
13486,2,819.61,2011-08-03 13:10:00,52,37,1
13487,2,408.8,2011-05-10 16:19:00,21,122,1
13488,11,7935.18,2011-08-11 10:29:00,262,30,1
13489,4,449.52,2011-08-26 13:16:00,11,14,0
13491,12,1426.25,2011-07-15 09:00:00,72,57,1
13492,3,1269.84,2011-07-26 14:25:00,38,45,0
13493,2,618.63,2011-03-09 15:35:00,6,184,0
13494,1,316.26000000000005,2011-02-01 11:58:00,18,221,0
13495,5,2680.36,2011-04-21 15:15:00,39,141,1
13496,1,501.01,2010-12-15 10:17:00,26,269,1
13497,2,348.05,2011-03-02 09:04:00,19,192,0
13499,2,463.79,2011-04-28 14:59:00,18,134,1
13500,2,625.93,2011-08-09 12:20:00,38,32,1
13501,1,1340.32,2011-02-24 18:59:00,52,197,0
13502,3,369.76,2011-03-10 08:40:00,11,184,1
13505,3,2583.12,2011-06-26 12:36:00,110,76,1
13506,4,910.76,2011-01-27 13:53:00,40,225,0
13507,3,2022.79,2011-09-02 15:45:00,123,7,1
13508,1,110.97,2011-04-10 11:58:00,12,153,0
13509,5,705.02,2011-09-01 08:25:00,24,9,1
13510,4,1883.33,2011-09-05 14:11:00,87,4,1
13512,2,439.43,2011-03-24 10:03:00,19,170,0
13513,2,524.95,2011-08-05 11:50:00,25,36,0
13514,1,75.0,2010-10-07 12:10:00,2,338,1
13515,4,710.5600000000001,2011-08-14 13:21:00,39,26,1
13516,2,441.85,2011-04-15 11:06:00,22,148,1
13517,2,1612.18,2011-08-25 11:40:00,99,16,1
13519,1,220.46,2010-09-23 11:45:00,11,352,1
13520,6,3410.93,2011-07-25 12:22:00,48,47,1
13523,4,2938.93,2011-05-24 08:51:00,117,109,1
13524,3,408.86,2011-08-30 12:45:00,14,11,1
13525,1,282.88,2011-04-05 15:36:00,2,157,1
13527,5,1886.07,2011-08-26 13:22:00,137,14,1
13529,1,181.1,2011-05-19 11:50:00,7,114,1
13531,2,483.8,2011-05-18 16:56:00,17,114,0
13533,3,269.09,2011-06-10 11:54:00,61,92,0
13534,27,5480.33,2011-08-24 10:36:00,126,17,1
13535,1,89.5,2010-11-02 11:49:00,1,312,0
13537,2,717.85,2010-10-10 12:45:00,38,335,0
13538,9,2009.49,2011-09-06 13:11:00,69,3,1
13539,3,414.05,2011-04-13 13:45:00,28,149,1
13541,1,474.9,2010-10-08 16:37:00,8,336,0
13542,3,857.16,2010-11-28 11:24:00,35,286,0
13544,2,284.46,2011-04-13 12:09:00,99,150,1
13545,1,246.75,2010-11-14 11:27:00,38,300,0
13546,3,647.41,2011-05-23 12:14:00,58,110,1
13547,1,167.08,2010-10-27 14:14:00,44,317,0
13548,2,678.16,2011-09-04 14:50:00,114,5,0
13549,6,849.65,2011-07-20 13:21:00,41,51,1
13550,1,342.55,2010-11-21 15:24:00,40,292,0
13551,1,91.80000000000001,2011-01-24 14:46:00,4,228,0
13552,13,3679.61,2011-08-08 11:28:00,90,33,1
13554,7,1629.35,2010-11-24 15:05:00,156,289,0
13555,5,4080.12,2011-05-22 11:24:00,139,111,1
13556,2,200.82,2010-10-06 16:44:00,8,338,0
13557,4,705.03,2011-03-04 12:14:00,36,190,1
13561,4,631.8,2011-05-08 12:39:00,66,125,0
13562,3,1971.03,2011-07-21 15:12:00,63,50,1
13563,1,310.88,2011-07-22 17:21:00,39,49,1
13564,8,5492.55,2011-07-18 14:33:00,185,53,0
13565,2,284.76,2011-01-09 14:28:00,28,243,1
13566,1,262.67,2010-10-01 12:27:00,60,344,1
13567,1,389.75,2010-10-07 12:51:00,50,337,0
13568,1,187.05,2011-06-19 14:42:00,41,82,0
13569,3,497.74,2010-12-07 12:29:00,103,277,1
13570,1,239.49,2011-04-10 13:36:00,27,152,0
13571,11,1691.6200000000001,2011-09-08 11:27:00,148,2,1
13572,1,1384.25,2011-05-18 11:59:00,32,115,0
13573,4,564.19,2011-03-31 14:47:00,47,162,1
13574,1,404.45,2010-10-24 13:28:00,84,320,0
13575,2,218.75,2011-07-29 11:28:00,13,43,1
13576,15,5703.79,2011-09-04 12:07:00,52,6,1
13577,5,2056.01,2011-09-08 11:44:00,71,2,1
13578,1,147.66,2010-10-26 13:44:00,9,318,0
13579,2,363.75,2010-12-05 16:10:00,17,278,1
13580,1,107.75,2010-10-29 15:01:00,5,315,0
13581,2,280.53000000000003,2011-02-03 14:41:00,32,218,0
13582,1,164.18,2010-11-15 11:34:00,8,299,0
13583,1,781.03,2011-07-07 10:40:00,53,65,0
13584,1,142.4,2011-02-06 12:49:00,24,216,0
13587,2,392.8,2010-09-16 13:52:00,12,358,1
13588,4,1420.72,2011-09-01 11:15:00,101,9,1
13589,2,235.5,2011-06-13 12:44:00,10,89,1
13590,11,3605.19,2011-07-12 10:46:00,129,60,1
13591,3,1099.23,2011-05-19 13:58:00,50,113,1
13592,3,205.51,2011-05-18 09:13:00,12,115,1
13593,7,2632.63,2011-08-23 13:35:00,86,17,0
13597,2,396.71,2010-11-04 14:54:00,17,309,0
13599,14,4065.84,2011-07-06 12:18:00,99,66,1
13600,1,219.52,2011-01-31 15:27:00,19,221,0
13601,2,657.44,2011-05-12 16:52:00,73,120,1
13602,2,426.90000000000003,2010-11-23 12:14:00,20,291,1
13605,1,352.78000000000003,2010-11-17 17:16:00,35,296,0
13606,2,246.63,2011-04-10 12:52:00,37,152,1
13607,1,400.3,2010-11-02 11:48:00,24,312,1
13610,7,992.24,2011-08-21 14:42:00,178,19,1
13611,4,1302.29,2011-06-22 12:25:00,58,80,1
13613,3,412.35,2010-09-13 12:01:00,26,362,0
13614,3,1222.76,2011-06-28 14:58:00,104,73,1
13615,4,2783.9900000000002,2011-01-25 08:21:00,151,228,0
13617,5,852.9,2011-08-18 13:17:00,37,22,1
13618,1,177.34,2011-06-19 11:09:00,13,83,0
13621,1,213.85,2011-08-15 08:26:00,19,26,0
13623,6,919.3,2011-05-13 16:12:00,102,119,1
13624,1,462.08,2010-11-16 13:43:00,22,297,0
13626,2,707.04,2011-04-01 10:05:00,44,162,0
13627,3,1027.0,2011-06-16 13:50:00,62,85,1
13629,10,7501.86,2011-09-01 18:54:00,27,8,1
13630,5,1361.46,2011-08-26 10:32:00,49,15,1
13631,11,3070.42,2011-09-01 09:57:00,6,9,0
13632,4,1457.15,2011-06-19 12:23:00,93,83,1
13634,8,2050.72,2011-08-25 13:46:00,136,15,1
13635,1,1130.98,2010-09-23 10:06:00,60,352,1
13636,4,646.55,2011-08-09 14:56:00,36,31,1
13637,2,678.65,2011-06-05 13:24:00,75,96,1
13639,1,312.93,2010-09-29 10:05:00,19,346,1
13642,4,472.2,2011-05-08 12:34:00,93,125,0
13643,5,1209.76,2011-09-02 10:42:00,48,8,1
13644,1,851.09,2011-08-26 11:53:00,48,15,1
13645,1,252.1,2011-08-11 16:11:00,5,29,0
13646,2,326.25,2010-11-05 12:13:00,58,309,0
13647,2,803.86,2011-06-17 13:17:00,33,84,1
13648,2,359.8,2010-11-04 14:46:00,20,309,0
13649,3,725.17,2011-03-28 11:51:00,57,166,0
13650,3,1056.1200000000001,2011-05-16 14:19:00,47,116,1
13651,1,132.65,2010-11-23 09:44:00,8,291,1
13652,3,1411.25,2011-03-28 09:21:00,76,166,1
13654,6,4571.91,2011-07-17 13:29:00,192,54,1
13655,4,1699.93,2011-08-17 14:25:00,82,23,0
13656,2,379.65,2011-06-28 10:31:00,49,74,0
13657,1,152.34,2011-05-22 12:35:00,9,111,1
13658,2,1614.1,2011-05-19 17:15:00,49,113,1
13659,3,1857.15,2011-05-18 12:37:00,106,115,0
13660,1,306.64,2010-11-04 16:10:00,39,309,0
13662,6,1139.64,2011-05-11 13:23:00,63,121,1
13663,4,1502.06,2011-06-13 15:44:00,67,88,0
13665,2,1078.85,2010-11-18 13:06:00,56,295,0
13666,3,87.8,2011-02-25 13:08:00,13,196,1
13667,1,299.05,2011-07-13 15:42:00,82,58,0
13668,19,6312.56,2011-08-18 12:53:00,269,22,1
13669,2,243.15,2011-07-13 11:44:00,8,59,1
13671,1,172.6,2010-11-10 10:50:00,61,304,0
13672,2,186.39000000000001,2011-02-11 13:53:00,4,210,0
13674,1,240.68,2010-10-03 10:41:00,14,342,0
13675,2,486.82000000000005,2011-07-11 12:57:00,25,60,0
13677,1,277.28000000000003,2010-10-31 11:32:00,45,314,0
13678,1,232.6,2011-07-11 10:14:00,16,61,0
13680,2,2391.59,2011-01-06 12:11:00,69,247,1
13681,1,203.46,2011-07-07 15:21:00,13,64,1
13682,1,59.5,2011-06-05 14:06:00,3,96,0
13684,2,197.96,2011-02-27 10:13:00,49,195,0
13686,3,409.04,2011-06-10 09:10:00,27,92,0
